target,actual,predicted
taxfilerstat,Head of household,Single
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Single,Joint both under 65
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Single,Single
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Head of household,Joint both 65+
taxfilerstat,Single,Joint both 65+
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Head of household,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Single
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Single,Joint both under 65
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Joint both 65+,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Joint both under 65,Joint both under 65
taxfilerstat,Joint both under 65,Joint both under 65
taxfilerstat,Nonfiler,Single
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Joint both 65+,Joint both 65+
taxfilerstat,Head of household,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Head of household,Single
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Head of household,Single
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Joint both 65+,Joint both 65+
taxfilerstat,Joint both under 65,Head of household
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Nonfiler,Single
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Joint one under 65 & one 65+,Joint both 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Head of household,Joint both 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Single
taxfilerstat,Joint both under 65,Joint one under 65 & one 65+
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Joint both under 65,Single
taxfilerstat,Single,Joint both 65+
taxfilerstat,Nonfiler,Nonfiler
taxfilerstat,Joint both 65+,Joint both 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Head of household,Single
taxfilerstat,Nonfiler,Joint both 65+
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Joint both under 65,Joint both 65+
taxfilerstat,Joint both under 65,Single
taxfilerstat,Nonfiler,Joint one under 65 & one 65+
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Single,Joint one under 65 & one 65+
taxfilerstat,Single,Joint both under 65
taxfilerstat,Joint both under 65,Joint both 65+
