target,actual,predicted
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,23,33
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,34,29
detailedoccupationrecode,10,3
detailedoccupationrecode,16,3
detailedoccupationrecode,0,0
detailedoccupationrecode,26,33
detailedoccupationrecode,0,0
detailedoccupationrecode,10,12
detailedoccupationrecode,2,26
detailedoccupationrecode,0,0
detailedoccupationrecode,31,0
detailedoccupationrecode,29,2
detailedoccupationrecode,0,0
detailedoccupationrecode,34,0
detailedoccupationrecode,0,0
detailedoccupationrecode,23,29
detailedoccupationrecode,30,9
detailedoccupationrecode,23,33
detailedoccupationrecode,7,7
detailedoccupationrecode,27,33
detailedoccupationrecode,18,8
detailedoccupationrecode,11,4
detailedoccupationrecode,0,29
detailedoccupationrecode,42,19
detailedoccupationrecode,0,0
detailedoccupationrecode,10,2
detailedoccupationrecode,42,3
detailedoccupationrecode,26,26
detailedoccupationrecode,16,33
detailedoccupationrecode,13,34
detailedoccupationrecode,0,44
detailedoccupationrecode,34,33
detailedoccupationrecode,27,2
detailedoccupationrecode,36,26
detailedoccupationrecode,0,36
detailedoccupationrecode,44,34
detailedoccupationrecode,33,30
detailedoccupationrecode,36,8
detailedoccupationrecode,24,26
detailedoccupationrecode,13,13
detailedoccupationrecode,7,9
detailedoccupationrecode,29,26
detailedoccupationrecode,29,26
detailedoccupationrecode,10,12
detailedoccupationrecode,28,33
detailedoccupationrecode,37,36
detailedoccupationrecode,31,8
detailedoccupationrecode,33,31
detailedoccupationrecode,41,19
detailedoccupationrecode,0,26
detailedoccupationrecode,42,33
detailedoccupationrecode,2,10
detailedoccupationrecode,1,2
detailedoccupationrecode,30,0
detailedoccupationrecode,29,34
detailedoccupationrecode,14,26
detailedoccupationrecode,2,0
detailedoccupationrecode,29,19
detailedoccupationrecode,3,13
detailedoccupationrecode,0,0
detailedoccupationrecode,19,8
detailedoccupationrecode,38,31
detailedoccupationrecode,24,38
detailedoccupationrecode,26,36
detailedoccupationrecode,38,0
detailedoccupationrecode,23,38
detailedoccupationrecode,26,26
detailedoccupationrecode,3,34
detailedoccupationrecode,19,26
detailedoccupationrecode,0,0
detailedoccupationrecode,19,19
detailedoccupationrecode,0,0
detailedoccupationrecode,33,26
detailedoccupationrecode,37,19
detailedoccupationrecode,29,36
detailedoccupationrecode,34,36
detailedoccupationrecode,26,3
detailedoccupationrecode,17,12
detailedoccupationrecode,26,14
detailedoccupationrecode,35,26
detailedoccupationrecode,23,26
detailedoccupationrecode,32,19
detailedoccupationrecode,26,8
detailedoccupationrecode,5,3
detailedoccupationrecode,29,29
detailedoccupationrecode,0,10
detailedoccupationrecode,29,36
detailedoccupationrecode,39,36
detailedoccupationrecode,0,0
detailedoccupationrecode,0,29
detailedoccupationrecode,43,31
detailedoccupationrecode,24,0
detailedoccupationrecode,34,29
detailedoccupationrecode,0,0
detailedoccupationrecode,0,2
detailedoccupationrecode,24,13
detailedoccupationrecode,0,0
detailedoccupationrecode,26,3
detailedoccupationrecode,0,0
detailedoccupationrecode,34,34
detailedoccupationrecode,10,4
detailedoccupationrecode,41,0
detailedoccupationrecode,32,36
detailedoccupationrecode,2,36
detailedoccupationrecode,36,36
detailedoccupationrecode,3,2
detailedoccupationrecode,4,9
detailedoccupationrecode,7,11
detailedoccupationrecode,0,0
detailedoccupationrecode,25,29
detailedoccupationrecode,22,9
detailedoccupationrecode,0,0
detailedoccupationrecode,25,33
detailedoccupationrecode,14,26
detailedoccupationrecode,0,0
detailedoccupationrecode,38,26
detailedoccupationrecode,2,0
detailedoccupationrecode,42,29
detailedoccupationrecode,0,0
detailedoccupationrecode,35,26
detailedoccupationrecode,26,25
detailedoccupationrecode,16,26
detailedoccupationrecode,0,0
detailedoccupationrecode,31,34
detailedoccupationrecode,30,29
detailedoccupationrecode,38,34
detailedoccupationrecode,29,26
detailedoccupationrecode,34,10
detailedoccupationrecode,24,26
detailedoccupationrecode,0,0
detailedoccupationrecode,26,0
detailedoccupationrecode,0,0
detailedoccupationrecode,42,0
detailedoccupationrecode,31,26
detailedoccupationrecode,34,44
detailedoccupationrecode,21,23
detailedoccupationrecode,36,33
detailedoccupationrecode,33,31
detailedoccupationrecode,2,8
detailedoccupationrecode,0,0
detailedoccupationrecode,29,19
detailedoccupationrecode,12,34
detailedoccupationrecode,35,3
detailedoccupationrecode,33,36
detailedoccupationrecode,24,8
detailedoccupationrecode,32,19
detailedoccupationrecode,19,38
detailedoccupationrecode,16,19
detailedoccupationrecode,2,26
detailedoccupationrecode,12,0
detailedoccupationrecode,8,8
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,38,42
detailedoccupationrecode,2,3
detailedoccupationrecode,31,44
detailedoccupationrecode,16,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,17,3
detailedoccupationrecode,38,36
detailedoccupationrecode,19,19
detailedoccupationrecode,29,38
detailedoccupationrecode,14,33
detailedoccupationrecode,0,0
detailedoccupationrecode,36,8
detailedoccupationrecode,0,0
detailedoccupationrecode,44,19
detailedoccupationrecode,18,33
detailedoccupationrecode,18,26
detailedoccupationrecode,39,29
detailedoccupationrecode,0,0
detailedoccupationrecode,19,24
detailedoccupationrecode,16,29
detailedoccupationrecode,31,23
detailedoccupationrecode,23,2
detailedoccupationrecode,34,34
detailedoccupationrecode,7,11
detailedoccupationrecode,23,19
detailedoccupationrecode,29,36
detailedoccupationrecode,35,25
detailedoccupationrecode,26,19
detailedoccupationrecode,37,33
detailedoccupationrecode,35,36
detailedoccupationrecode,23,29
detailedoccupationrecode,28,13
detailedoccupationrecode,38,2
detailedoccupationrecode,35,34
detailedoccupationrecode,20,0
detailedoccupationrecode,36,26
detailedoccupationrecode,26,23
detailedoccupationrecode,16,36
detailedoccupationrecode,2,2
detailedoccupationrecode,39,3
detailedoccupationrecode,16,19
detailedoccupationrecode,23,13
detailedoccupationrecode,12,10
detailedoccupationrecode,24,3
detailedoccupationrecode,34,36
detailedoccupationrecode,16,26
detailedoccupationrecode,18,12
detailedoccupationrecode,15,8
detailedoccupationrecode,14,3
detailedoccupationrecode,35,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,0,3
detailedoccupationrecode,19,36
detailedoccupationrecode,36,0
detailedoccupationrecode,0,0
detailedoccupationrecode,23,3
