target,actual,predicted
race,White,Asian or Pacific Islander
race,Other,Black
race,White,Amer Indian Aleut or Eskimo
race,White,Asian or Pacific Islander
race,White,Amer Indian Aleut or Eskimo
race,White,White
race,White,White
race,White,Black
race,White,White
race,White,Asian or Pacific Islander
race,Asian or Pacific Islander,Other
race,White,Black
race,Black,Asian or Pacific Islander
race,White,Other
race,White,Asian or Pacific Islander
race,White,White
race,White,Black
race,White,Amer Indian Aleut or Eskimo
race,White,White
race,Black,Asian or Pacific Islander
race,White,Amer Indian Aleut or Eskimo
race,White,Asian or Pacific Islander
race,White,White
race,White,White
race,White,White
race,Other,Asian or Pacific Islander
race,White,Other
race,Black,Black
race,Black,Black
race,Amer Indian Aleut or Eskimo,Asian or Pacific Islander
race,White,White
race,Other,Asian or Pacific Islander
race,White,White
race,White,Black
race,White,Asian or Pacific Islander
race,White,Other
race,Black,White
race,White,Black
race,White,White
race,White,White
race,White,White
race,Asian or Pacific Islander,Black
race,White,White
race,White,Other
race,Other,White
race,Black,Black
race,White,White
race,White,Black
race,White,White
race,White,Amer Indian Aleut or Eskimo
race,White,Asian or Pacific Islander
race,White,Black
race,Black,Black
race,White,White
race,White,White
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,White,Other
race,White,Black
race,Asian or Pacific Islander,Asian or Pacific Islander
race,Other,White
race,Asian or Pacific Islander,Asian or Pacific Islander
race,White,White
race,White,White
race,White,White
race,White,Other
race,Amer Indian Aleut or Eskimo,Other
race,White,White
race,White,Black
race,White,Black
race,Black,Asian or Pacific Islander
race,White,Black
race,Black,Black
race,White,White
race,White,White
race,White,White
race,White,Other
race,White,Black
race,White,White
race,White,White
race,White,White
race,White,Black
race,Black,Black
race,White,White
race,White,White
race,White,White
race,Black,White
race,Asian or Pacific Islander,Amer Indian Aleut or Eskimo
race,White,Black
race,Other,White
race,White,Black
race,Black,Other
race,White,White
race,White,Black
race,Other,Black
race,White,White
race,White,Black
race,White,White
race,White,Other
race,White,White
race,Black,Black
race,White,White
race,Amer Indian Aleut or Eskimo,Black
race,White,White
race,White,Amer Indian Aleut or Eskimo
race,White,Black
race,Black,White
race,White,Black
race,Other,Asian or Pacific Islander
race,White,White
race,Black,White
race,Amer Indian Aleut or Eskimo,Asian or Pacific Islander
race,Black,White
race,White,White
race,White,Black
race,White,Black
race,White,White
race,Other,Asian or Pacific Islander
race,White,White
race,Asian or Pacific Islander,Asian or Pacific Islander
race,Black,Black
race,White,Black
race,White,White
race,Black,Black
race,Black,White
race,Asian or Pacific Islander,Black
race,White,White
race,Other,White
race,Black,White
race,Amer Indian Aleut or Eskimo,Black
race,Black,Other
race,White,White
race,Black,White
race,White,White
race,White,White
race,White,White
race,Asian or Pacific Islander,Other
race,Black,Black
race,Black,White
race,Black,Other
race,White,Black
race,White,White
race,Asian or Pacific Islander,Asian or Pacific Islander
race,Asian or Pacific Islander,Other
race,Black,White
race,Other,Black
race,Black,White
race,Asian or Pacific Islander,White
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,White,Black
race,White,White
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,Other
race,Asian or Pacific Islander,White
race,Black,White
race,White,White
race,White,Black
race,White,White
race,Asian or Pacific Islander,White
race,White,Asian or Pacific Islander
race,Black,White
race,Black,White
race,Asian or Pacific Islander,Other
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,Amer Indian Aleut or Eskimo,Amer Indian Aleut or Eskimo
race,Black,Black
race,White,White
race,Other,White
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,Other,Asian or Pacific Islander
race,Other,Asian or Pacific Islander
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,Black
race,White,White
race,White,White
race,Black,White
race,Black,White
race,Other,White
race,White,White
race,White,White
race,Black,White
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,White,White
race,White,White
race,Other,White
race,Other,Asian or Pacific Islander
race,White,White
race,White,White
race,White,Other
race,White,White
race,White,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,White,White
race,White,White
race,Black,White
race,White,White
race,Other,Amer Indian Aleut or Eskimo
race,White,Black
race,White,Other
race,Black,White
race,Black,White
race,Black,White
race,Asian or Pacific Islander,White
race,White,White
race,White,Black
race,Amer Indian Aleut or Eskimo,Amer Indian Aleut or Eskimo
race,White,White
race,White,White
race,White,Amer Indian Aleut or Eskimo
race,White,White
race,Black,Black
race,Black,White
race,White,White
race,Amer Indian Aleut or Eskimo,Amer Indian Aleut or Eskimo
race,Asian or Pacific Islander,White
race,Black,White
race,White,Black
race,Black,Black
race,Asian or Pacific Islander,White
race,White,White
race,Black,White
race,Other,Asian or Pacific Islander
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,Black,White
race,White,White
race,Amer Indian Aleut or Eskimo,Asian or Pacific Islander
race,White,Amer Indian Aleut or Eskimo
race,White,White
race,White,White
race,Black,White
race,White,White
race,Asian or Pacific Islander,Amer Indian Aleut or Eskimo
race,Amer Indian Aleut or Eskimo,Amer Indian Aleut or Eskimo
race,Black,White
race,White,Amer Indian Aleut or Eskimo
race,Other,Black
race,White,White
race,Other,Amer Indian Aleut or Eskimo
race,Amer Indian Aleut or Eskimo,White
race,Black,Other
race,Amer Indian Aleut or Eskimo,White
race,Asian or Pacific Islander,Black
race,Black,White
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,Other,Other
race,Black,White
race,Black,Asian or Pacific Islander
race,White,Black
race,Other,White
race,White,White
race,White,White
race,Black,White
race,Other,Other
race,Black,White
race,White,White
race,Other,White
race,Black,White
race,White,White
race,Other,Asian or Pacific Islander
race,White,White
race,Other,Other
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,Amer Indian Aleut or Eskimo,Other
race,Other,White
race,Other,Black
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,Asian or Pacific Islander,White
race,Asian or Pacific Islander,Black
race,White,White
race,Other,White
race,White,White
race,Black,White
race,Black,White
race,White,White
race,Black,Other
race,White,White
race,White,White
race,White,White
race,Black,Black
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,Asian or Pacific Islander,White
race,White,White
race,White,Amer Indian Aleut or Eskimo
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,Asian or Pacific Islander,Black
race,Black,White
race,Black,White
race,Asian or Pacific Islander,White
race,Black,White
race,White,White
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,White,White
race,Black,Black
race,Amer Indian Aleut or Eskimo,White
race,White,Black
race,White,White
race,White,White
race,Black,White
race,White,White
race,Black,White
race,Asian or Pacific Islander,Other
race,White,White
race,White,Black
race,Black,White
race,White,White
race,Black,White
race,White,Black
race,Amer Indian Aleut or Eskimo,Other
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,Amer Indian Aleut or Eskimo,White
race,Asian or Pacific Islander,White
race,Black,Black
race,White,White
race,Black,Black
race,White,White
race,White,White
race,Black,Black
race,White,White
race,Asian or Pacific Islander,Black
race,Asian or Pacific Islander,Other
race,White,Asian or Pacific Islander
race,Black,Black
race,Black,White
race,Black,White
race,Black,White
race,Asian or Pacific Islander,White
race,Black,White
race,Other,White
race,White,Amer Indian Aleut or Eskimo
race,White,White
race,White,White
race,Black,White
race,Other,Other
race,White,White
race,Black,White
race,Black,White
race,Black,Amer Indian Aleut or Eskimo
race,White,White
race,Black,White
race,White,White
race,Other,Black
race,Amer Indian Aleut or Eskimo,Other
race,Asian or Pacific Islander,White
race,White,White
race,Black,White
race,White,White
race,Black,Black
race,Black,White
race,Amer Indian Aleut or Eskimo,Black
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,White,Black
race,Black,White
race,Other,White
race,Black,White
race,Black,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,Other,White
race,Amer Indian Aleut or Eskimo,White
race,Black,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,White,White
race,Black,White
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,Amer Indian Aleut or Eskimo,Black
race,Black,White
race,Other,White
race,Asian or Pacific Islander,White
race,Black,White
race,Other,White
race,White,White
race,Amer Indian Aleut or Eskimo,Amer Indian Aleut or Eskimo
race,Other,White
race,Black,White
race,Black,White
race,Black,White
race,Other,Amer Indian Aleut or Eskimo
race,Asian or Pacific Islander,White
race,White,White
race,Other,Black
race,Other,White
race,Asian or Pacific Islander,Black
race,White,White
race,Black,White
race,Other,White
race,White,Black
race,Black,White
race,Black,White
race,Black,Amer Indian Aleut or Eskimo
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,Asian or Pacific Islander,White
race,White,Asian or Pacific Islander
race,Amer Indian Aleut or Eskimo,Other
race,White,White
race,Asian or Pacific Islander,White
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,Amer Indian Aleut or Eskimo,White
race,Asian or Pacific Islander,Other
race,Other,Amer Indian Aleut or Eskimo
race,White,White
race,Black,White
race,Asian or Pacific Islander,White
race,Black,White
race,Asian or Pacific Islander,White
race,Amer Indian Aleut or Eskimo,White
race,Amer Indian Aleut or Eskimo,Asian or Pacific Islander
race,Asian or Pacific Islander,White
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,Midwest,Midwest
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,Midwest,Midwest
regionofpreviousresidence,South,South
regionofpreviousresidence,West,West
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,West,West
regionofpreviousresidence,Not in universe,Not in universe
regionofpreviousresidence,Not in universe,Not in universe
