target,actual,predicted
majoroccupationcode,Precision production craft & repair,Transportation and material moving
majoroccupationcode,Handlers equip cleaners etc,Adm support including clerical
majoroccupationcode,Adm support including clerical,Transportation and material moving
majoroccupationcode,Transportation and material moving,Other service
majoroccupationcode,Precision production craft & repair,Farming forestry and fishing
majoroccupationcode,Precision production craft & repair,Transportation and material moving
majoroccupationcode,Adm support including clerical,Technicians and related support
majoroccupationcode,Not in universe,Professional specialty
majoroccupationcode,Not in universe,Machine operators assmblrs & inspctrs
majoroccupationcode,Handlers equip cleaners etc,Transportation and material moving
majoroccupationcode,Sales,Adm support including clerical
majoroccupationcode,Sales,Transportation and material moving
majoroccupationcode,Not in universe,Transportation and material moving
majoroccupationcode,Not in universe,Professional specialty
majoroccupationcode,Other service,Professional specialty
majoroccupationcode,Machine operators assmblrs & inspctrs,Professional specialty
majoroccupationcode,Not in universe,Handlers equip cleaners etc
majoroccupationcode,Precision production craft & repair,Transportation and material moving
majoroccupationcode,Machine operators assmblrs & inspctrs,Sales
majoroccupationcode,Adm support including clerical,Adm support including clerical
majoroccupationcode,Protective services,Transportation and material moving
majoroccupationcode,Not in universe,Handlers equip cleaners etc
majoroccupationcode,Sales,Transportation and material moving
majoroccupationcode,Other service,Professional specialty
majoroccupationcode,Executive admin and managerial,Transportation and material moving
majoroccupationcode,Other service,Other service
majoroccupationcode,Technicians and related support,Transportation and material moving
majoroccupationcode,Machine operators assmblrs & inspctrs,Transportation and material moving
majoroccupationcode,Executive admin and managerial,Professional specialty
majoroccupationcode,Other service,Other service
majoroccupationcode,Sales,Professional specialty
majoroccupationcode,Precision production craft & repair,Machine operators assmblrs & inspctrs
majoroccupationcode,Precision production craft & repair,Transportation and material moving
majoroccupationcode,Not in universe,Not in universe
majoroccupationcode,Other service,Transportation and material moving
majoroccupationcode,Not in universe,Professional specialty
majoroccupationcode,Sales,Adm support including clerical
majoroccupationcode,Adm support including clerical,Sales
