target,actual,predicted
age,age45.6<=i<52.7,age38.5<=i<45.6
age,age45.6<=i<52.7,age45.6<=i<52.7
age,age38.5<=i<45.6,age59.8<=i<66.9
age,age24.3<=i<31.4,age38.5<=i<45.6
age,age45.6<=i<52.7,age45.6<=i<52.7
age,age31.4<=i<38.5,age24.3<=i<31.4
age,age45.6<=i<52.7,age45.6<=i<52.7
age,age24.3<=i<31.4,age59.8<=i<66.9
age,age45.6<=i<52.7,age59.8<=i<66.9
age,age-4.1<=i<3,age3<=i<10.1
age,age66.9<=i<74,age66.9<=i<74
age,age-4.1<=i<3,age-4.1<=i<3
age,age31.4<=i<38.5,age24.3<=i<31.4
age,age52.7<=i<59.8,age59.8<=i<66.9
age,age10.1<=i<17.2,age10.1<=i<17.2
age,age3<=i<10.1,age3<=i<10.1
age,age38.5<=i<45.6,age52.7<=i<59.8
age,age17.2<=i<24.3,age31.4<=i<38.5
age,age31.4<=i<38.5,age17.2<=i<24.3
age,age74<=i<81.1,age66.9<=i<74
age,age38.5<=i<45.6,age17.2<=i<24.3
age,age66.9<=i<74,age59.8<=i<66.9
age,age31.4<=i<38.5,age31.4<=i<38.5
age,age31.4<=i<38.5,age24.3<=i<31.4
age,age31.4<=i<38.5,age38.5<=i<45.6
age,age24.3<=i<31.4,age24.3<=i<31.4
age,age38.5<=i<45.6,age38.5<=i<45.6
age,age17.2<=i<24.3,age31.4<=i<38.5
age,age52.7<=i<59.8,age38.5<=i<45.6
age,age31.4<=i<38.5,age38.5<=i<45.6
age,age45.6<=i<52.7,age52.7<=i<59.8
age,age17.2<=i<24.3,age17.2<=i<24.3
age,age74<=i<81.1,age66.9<=i<74
age,age24.3<=i<31.4,age24.3<=i<31.4
age,age31.4<=i<38.5,age38.5<=i<45.6
age,age59.8<=i<66.9,age66.9<=i<74
age,age31.4<=i<38.5,age38.5<=i<45.6
age,age24.3<=i<31.4,age31.4<=i<38.5
age,age24.3<=i<31.4,age38.5<=i<45.6
age,age17.2<=i<24.3,age17.2<=i<24.3
age,age66.9<=i<74,age45.6<=i<52.7
age,age38.5<=i<45.6,age24.3<=i<31.4
