target,actual,predicted
classofworker,Self-employed-not incorporated,Self-employed-not incorporated
classofworker,Not in universe,Not in universe
classofworker,Private,Self-employed-incorporated
classofworker,Self-employed-not incorporated,Private
classofworker,Private,Local government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Not in universe,Never worked
classofworker,Local government,Local government
classofworker,Private,Self-employed-incorporated
classofworker,Self-employed-not incorporated,Private
classofworker,Private,Private
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Federal government,State government
classofworker,Private,Self-employed-incorporated
classofworker,Private,Private
classofworker,Private,Self-employed-incorporated
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Not in universe,Not in universe
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-not incorporated,Self-employed-incorporated
classofworker,Private,Private
classofworker,State government,Local government
classofworker,Private,Private
classofworker,State government,State government
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Private,Without pay
classofworker,Private,Private
classofworker,Private,Private
classofworker,Not in universe,Never worked
classofworker,Private,Private
classofworker,Local government,Local government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,State government,State government
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Private,Private
classofworker,State government,State government
classofworker,Private,Private
classofworker,Private,Self-employed-incorporated
classofworker,State government,Local government
classofworker,Private,Private
classofworker,Private,Federal government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Not in universe,Not in universe
classofworker,Not in universe,Not in universe
classofworker,Private,Self-employed-incorporated
classofworker,Private,Private
classofworker,Private,Private
classofworker,Federal government,Federal government
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Self-employed-incorporated,Self-employed-incorporated
classofworker,Private,Private
classofworker,Private,Local government
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-not incorporated,Self-employed-not incorporated
classofworker,Not in universe,Not in universe
classofworker,Self-employed-not incorporated,Local government
classofworker,Private,Private
classofworker,Local government,State government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-not incorporated,Private
classofworker,Private,Self-employed-incorporated
classofworker,State government,State government
classofworker,Self-employed-not incorporated,Private
classofworker,Local government,Local government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Federal government,Private
classofworker,Private,Private
classofworker,Private,Self-employed-incorporated
classofworker,Self-employed-not incorporated,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,State government
classofworker,Private,Private
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Self-employed-incorporated
classofworker,Local government,Private
classofworker,Never worked,Not in universe
classofworker,Private,Private
classofworker,Private,Private
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Private,Without pay
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-not incorporated,Self-employed-not incorporated
classofworker,Self-employed-incorporated,Local government
classofworker,Private,Private
classofworker,Private,Local government
classofworker,Private,State government
classofworker,Private,Private
classofworker,Local government,Local government
classofworker,Self-employed-not incorporated,Without pay
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-incorporated,Self-employed-incorporated
classofworker,Private,Private
classofworker,Federal government,Federal government
classofworker,Local government,Local government
classofworker,Private,Private
classofworker,Local government,Local government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-not incorporated,Self-employed-incorporated
classofworker,Without pay,Private
classofworker,Not in universe,Not in universe
classofworker,Self-employed-not incorporated,Private
classofworker,Federal government,Federal government
classofworker,Private,Federal government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Without pay,Self-employed-incorporated
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Federal government,Federal government
classofworker,Private,Private
classofworker,State government,State government
classofworker,Local government,Local government
classofworker,Private,Private
classofworker,Local government,Local government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Private,Private
classofworker,State government,State government
classofworker,Private,Private
classofworker,State government,State government
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,State government
classofworker,Private,Private
classofworker,State government,State government
classofworker,Self-employed-incorporated,Private
classofworker,Private,Private
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Self-employed-not incorporated,Federal government
classofworker,Local government,State government
classofworker,Not in universe,Not in universe
classofworker,Not in universe,Not in universe
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Federal government
classofworker,State government,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Private
classofworker,Private,Self-employed-not incorporated
classofworker,Private,Private
classofworker,Private,Private
