target,actual,predicted
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,White,White
race,Black,White
race,White,White
race,White,White
race,White,White
race,White,White
race,Black,White
race,Black,White
race,Asian or Pacific Islander,White
race,White,White
race,Black,White
race,White,White
race,Other,White
race,White,White
race,Other,White
race,White,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,White,White
race,Other,White
race,White,White
race,White,White
race,Other,White
race,Other,White
race,Amer Indian Aleut or Eskimo,White
race,Black,White
race,Asian or Pacific Islander,White
race,Asian or Pacific Islander,White
race,Black,White
race,White,White
race,White,White
race,Black,White
race,Black,White
race,Asian or Pacific Islander,White
race,White,White
race,White,White
race,Asian or Pacific Islander,White
race,Black,White
race,Asian or Pacific Islander,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,White,White
race,White,White
race,Black,White
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,Black,White
race,White,White
race,White,White
race,White,White
race,White,White
race,Other,White
race,White,White
race,White,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,Other,White
race,White,White
race,Other,White
race,Black,White
race,Other,White
race,White,White
race,Amer Indian Aleut or Eskimo,White
race,White,White
race,Other,White
race,Other,White
race,Other,White
hispanicorigin,All other,All other
hispanicorigin,Cuban,All other
hispanicorigin,Other Spanish,All other
hispanicorigin,All other,All other
hispanicorigin,All other,All other
hispanicorigin,Other Spanish,All other
hispanicorigin,All other,All other
hispanicorigin,Do not know,All other
hispanicorigin,Puerto Rican,All other
hispanicorigin,All other,All other
hispanicorigin,Other Spanish,All other
hispanicorigin,All other,All other
hispanicorigin,Mexican (Mexicano),All other
hispanicorigin,Mexican (Mexicano),All other
hispanicorigin,All other,All other
hispanicorigin,Central or South American,All other
hispanicorigin,Mexican (Mexicano),All other
hispanicorigin,All other,All other
hispanicorigin,Mexican-American,All other
hispanicorigin,All other,All other
