target,actual,predicted
detailedoccupationrecode,34,26
detailedoccupationrecode,0,26
detailedoccupationrecode,3,26
detailedoccupationrecode,37,26
detailedoccupationrecode,31,26
detailedoccupationrecode,0,0
detailedoccupationrecode,12,2
detailedoccupationrecode,0,0
detailedoccupationrecode,2,26
detailedoccupationrecode,42,36
detailedoccupationrecode,0,0
detailedoccupationrecode,0,26
detailedoccupationrecode,0,0
detailedoccupationrecode,19,26
detailedoccupationrecode,0,29
detailedoccupationrecode,34,26
detailedoccupationrecode,0,26
detailedoccupationrecode,35,26
detailedoccupationrecode,0,26
detailedoccupationrecode,16,26
detailedoccupationrecode,33,8
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,42,29
detailedoccupationrecode,29,26
detailedoccupationrecode,17,26
detailedoccupationrecode,0,0
detailedoccupationrecode,26,26
detailedoccupationrecode,10,26
detailedoccupationrecode,39,19
detailedoccupationrecode,2,26
detailedoccupationrecode,0,26
detailedoccupationrecode,34,36
detailedoccupationrecode,31,0
detailedoccupationrecode,2,26
detailedoccupationrecode,29,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,26
detailedoccupationrecode,36,26
detailedoccupationrecode,0,29
detailedoccupationrecode,34,26
detailedoccupationrecode,0,0
detailedoccupationrecode,3,26
detailedoccupationrecode,23,29
detailedoccupationrecode,38,26
detailedoccupationrecode,12,26
detailedoccupationrecode,30,0
detailedoccupationrecode,3,26
detailedoccupationrecode,0,26
detailedoccupationrecode,23,8
detailedoccupationrecode,7,26
detailedoccupationrecode,21,26
detailedoccupationrecode,27,26
detailedoccupationrecode,26,26
detailedoccupationrecode,18,8
detailedoccupationrecode,11,26
detailedoccupationrecode,0,8
detailedoccupationrecode,44,26
detailedoccupationrecode,3,26
detailedoccupationrecode,0,0
detailedoccupationrecode,26,26
detailedoccupationrecode,19,26
detailedoccupationrecode,0,29
detailedoccupationrecode,31,29
detailedoccupationrecode,42,26
detailedoccupationrecode,26,26
detailedoccupationrecode,2,26
detailedoccupationrecode,31,26
detailedoccupationrecode,19,26
detailedoccupationrecode,42,26
detailedoccupationrecode,26,26
detailedoccupationrecode,0,0
detailedoccupationrecode,13,26
detailedoccupationrecode,34,26
detailedoccupationrecode,26,36
detailedoccupationrecode,29,26
detailedoccupationrecode,31,2
detailedoccupationrecode,41,26
detailedoccupationrecode,27,26
detailedoccupationrecode,0,26
detailedoccupationrecode,35,0
detailedoccupationrecode,36,26
detailedoccupationrecode,0,26
detailedoccupationrecode,41,8
detailedoccupationrecode,42,26
detailedoccupationrecode,26,26
detailedoccupationrecode,23,26
detailedoccupationrecode,33,29
detailedoccupationrecode,31,26
detailedoccupationrecode,36,26
detailedoccupationrecode,24,26
detailedoccupationrecode,13,26
detailedoccupationrecode,29,26
detailedoccupationrecode,7,26
detailedoccupationrecode,0,26
detailedoccupationrecode,29,26
detailedoccupationrecode,19,26
detailedoccupationrecode,2,26
detailedoccupationrecode,29,26
detailedoccupationrecode,36,0
detailedoccupationrecode,23,36
detailedoccupationrecode,10,0
detailedoccupationrecode,2,26
detailedoccupationrecode,36,0
detailedoccupationrecode,26,26
detailedoccupationrecode,25,26
detailedoccupationrecode,0,0
detailedoccupationrecode,2,36
detailedoccupationrecode,0,26
detailedoccupationrecode,28,26
detailedoccupationrecode,36,26
detailedoccupationrecode,30,26
detailedoccupationrecode,37,26
detailedoccupationrecode,3,26
detailedoccupationrecode,31,26
detailedoccupationrecode,0,26
detailedoccupationrecode,33,26
detailedoccupationrecode,41,26
detailedoccupationrecode,0,0
detailedoccupationrecode,30,26
detailedoccupationrecode,26,26
detailedoccupationrecode,0,26
detailedoccupationrecode,17,0
detailedoccupationrecode,32,26
detailedoccupationrecode,38,26
detailedoccupationrecode,1,26
detailedoccupationrecode,3,26
detailedoccupationrecode,20,26
detailedoccupationrecode,42,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,2,12
detailedoccupationrecode,1,2
detailedoccupationrecode,30,0
detailedoccupationrecode,14,26
detailedoccupationrecode,2,29
detailedoccupationrecode,10,26
detailedoccupationrecode,0,0
detailedoccupationrecode,24,26
detailedoccupationrecode,29,0
detailedoccupationrecode,12,26
detailedoccupationrecode,29,26
detailedoccupationrecode,0,0
detailedoccupationrecode,12,26
detailedoccupationrecode,24,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,17,26
detailedoccupationrecode,3,26
detailedoccupationrecode,43,26
detailedoccupationrecode,0,0
detailedoccupationrecode,29,0
detailedoccupationrecode,0,0
detailedoccupationrecode,0,26
detailedoccupationrecode,19,26
detailedoccupationrecode,38,26
detailedoccupationrecode,34,29
detailedoccupationrecode,2,8
detailedoccupationrecode,26,26
detailedoccupationrecode,2,2
detailedoccupationrecode,24,26
detailedoccupationrecode,26,26
detailedoccupationrecode,38,26
detailedoccupationrecode,23,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,35,26
detailedoccupationrecode,15,26
detailedoccupationrecode,26,19
detailedoccupationrecode,3,26
detailedoccupationrecode,19,26
detailedoccupationrecode,17,26
detailedoccupationrecode,0,26
detailedoccupationrecode,32,26
detailedoccupationrecode,19,26
detailedoccupationrecode,31,29
detailedoccupationrecode,34,0
detailedoccupationrecode,0,0
detailedoccupationrecode,9,26
detailedoccupationrecode,33,26
detailedoccupationrecode,37,26
detailedoccupationrecode,12,26
detailedoccupationrecode,29,29
detailedoccupationrecode,34,26
detailedoccupationrecode,17,26
detailedoccupationrecode,17,2
detailedoccupationrecode,35,26
detailedoccupationrecode,23,26
detailedoccupationrecode,0,0
detailedoccupationrecode,18,26
detailedoccupationrecode,37,26
detailedoccupationrecode,12,26
detailedoccupationrecode,16,26
detailedoccupationrecode,32,26
detailedoccupationrecode,26,29
detailedoccupationrecode,5,26
detailedoccupationrecode,26,2
detailedoccupationrecode,0,19
detailedoccupationrecode,29,26
detailedoccupationrecode,43,26
detailedoccupationrecode,44,26
detailedoccupationrecode,0,0
detailedoccupationrecode,4,26
detailedoccupationrecode,31,26
detailedoccupationrecode,29,26
detailedoccupationrecode,19,26
detailedoccupationrecode,0,0
detailedoccupationrecode,26,26
detailedoccupationrecode,29,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,39,26
detailedoccupationrecode,2,0
detailedoccupationrecode,12,26
detailedoccupationrecode,0,0
detailedoccupationrecode,32,26
detailedoccupationrecode,5,2
detailedoccupationrecode,37,26
detailedoccupationrecode,0,26
detailedoccupationrecode,0,26
detailedoccupationrecode,0,26
detailedoccupationrecode,43,26
detailedoccupationrecode,31,26
detailedoccupationrecode,24,26
detailedoccupationrecode,34,26
detailedoccupationrecode,0,0
detailedoccupationrecode,36,26
detailedoccupationrecode,8,26
detailedoccupationrecode,36,26
detailedoccupationrecode,0,2
detailedoccupationrecode,24,26
detailedoccupationrecode,0,0
detailedoccupationrecode,26,26
detailedoccupationrecode,15,26
detailedoccupationrecode,30,26
detailedoccupationrecode,29,26
detailedoccupationrecode,12,0
detailedoccupationrecode,0,29
detailedoccupationrecode,34,26
detailedoccupationrecode,10,26
detailedoccupationrecode,29,0
detailedoccupationrecode,26,8
detailedoccupationrecode,19,26
detailedoccupationrecode,41,0
detailedoccupationrecode,32,36
detailedoccupationrecode,0,0
detailedoccupationrecode,2,26
detailedoccupationrecode,31,26
detailedoccupationrecode,24,26
detailedoccupationrecode,36,29
detailedoccupationrecode,42,26
detailedoccupationrecode,0,0
detailedoccupationrecode,10,26
detailedoccupationrecode,37,26
detailedoccupationrecode,37,26
detailedoccupationrecode,40,26
detailedoccupationrecode,34,29
detailedoccupationrecode,29,26
detailedoccupationrecode,35,26
detailedoccupationrecode,0,29
detailedoccupationrecode,3,2
detailedoccupationrecode,4,2
detailedoccupationrecode,2,19
detailedoccupationrecode,40,0
detailedoccupationrecode,7,26
detailedoccupationrecode,0,0
detailedoccupationrecode,35,26
detailedoccupationrecode,25,26
detailedoccupationrecode,18,29
detailedoccupationrecode,24,26
detailedoccupationrecode,36,36
detailedoccupationrecode,22,26
detailedoccupationrecode,0,0
detailedoccupationrecode,8,26
detailedoccupationrecode,14,26
detailedoccupationrecode,9,0
detailedoccupationrecode,18,26
detailedoccupationrecode,33,26
detailedoccupationrecode,26,26
detailedoccupationrecode,25,26
detailedoccupationrecode,14,26
detailedoccupationrecode,0,0
detailedoccupationrecode,24,26
detailedoccupationrecode,37,26
detailedoccupationrecode,38,26
detailedoccupationrecode,19,26
detailedoccupationrecode,10,26
detailedoccupationrecode,4,26
detailedoccupationrecode,36,26
detailedoccupationrecode,0,0
detailedoccupationrecode,35,26
detailedoccupationrecode,2,0
detailedoccupationrecode,0,0
detailedoccupationrecode,42,0
detailedoccupationrecode,39,26
detailedoccupationrecode,2,26
detailedoccupationrecode,42,26
detailedoccupationrecode,0,0
detailedoccupationrecode,35,26
detailedoccupationrecode,26,26
detailedoccupationrecode,26,26
detailedoccupationrecode,26,26
detailedoccupationrecode,31,29
detailedoccupationrecode,3,26
detailedoccupationrecode,16,26
detailedoccupationrecode,4,26
detailedoccupationrecode,0,26
detailedoccupationrecode,28,29
detailedoccupationrecode,35,29
detailedoccupationrecode,36,29
detailedoccupationrecode,39,26
detailedoccupationrecode,0,0
detailedoccupationrecode,16,26
detailedoccupationrecode,31,26
detailedoccupationrecode,41,26
detailedoccupationrecode,0,0
detailedoccupationrecode,38,26
detailedoccupationrecode,30,26
detailedoccupationrecode,38,26
detailedoccupationrecode,41,0
detailedoccupationrecode,29,26
detailedoccupationrecode,34,26
detailedoccupationrecode,24,26
detailedoccupationrecode,10,26
detailedoccupationrecode,2,26
detailedoccupationrecode,0,0
detailedoccupationrecode,26,26
detailedoccupationrecode,34,26
detailedoccupationrecode,16,26
detailedoccupationrecode,27,26
detailedoccupationrecode,36,26
detailedoccupationrecode,44,26
detailedoccupationrecode,0,0
detailedoccupationrecode,0,0
detailedoccupationrecode,33,26
detailedoccupationrecode,36,26
detailedoccupationrecode,42,0
detailedoccupationrecode,32,26
detailedoccupationrecode,10,26
detailedoccupationrecode,0,0
detailedoccupationrecode,30,29
detailedoccupationrecode,30,26
detailedoccupationrecode,31,26
detailedoccupationrecode,33,26
detailedoccupationrecode,34,29
detailedoccupationrecode,38,0
detailedoccupationrecode,21,26
detailedoccupationrecode,0,0
detailedoccupationrecode,36,26
detailedoccupationrecode,33,26
detailedoccupationrecode,35,26
detailedoccupationrecode,40,26
detailedoccupationrecode,36,0
detailedoccupationrecode,19,26
detailedoccupationrecode,29,26
detailedoccupationrecode,36,26
detailedoccupationrecode,31,29
detailedoccupationrecode,0,0
detailedoccupationrecode,42,26
detailedoccupationrecode,0,0
