target,actual,predicted
detailedoccupationrecode,34,36
detailedoccupationrecode,0,37
detailedoccupationrecode,37,36
detailedoccupationrecode,31,29
detailedoccupationrecode,12,36
detailedoccupationrecode,23,29
detailedoccupationrecode,19,36
detailedoccupationrecode,34,42
detailedoccupationrecode,10,29
detailedoccupationrecode,35,37
detailedoccupationrecode,17,36
detailedoccupationrecode,26,36
detailedoccupationrecode,2,29
detailedoccupationrecode,31,26
detailedoccupationrecode,29,36
detailedoccupationrecode,0,37
detailedoccupationrecode,36,36
detailedoccupationrecode,34,36
detailedoccupationrecode,3,29
detailedoccupationrecode,23,26
detailedoccupationrecode,2,36
detailedoccupationrecode,30,26
detailedoccupationrecode,3,36
detailedoccupationrecode,0,29
detailedoccupationrecode,21,29
detailedoccupationrecode,18,36
detailedoccupationrecode,19,26
detailedoccupationrecode,31,36
detailedoccupationrecode,42,42
detailedoccupationrecode,10,26
detailedoccupationrecode,42,36
detailedoccupationrecode,26,36
detailedoccupationrecode,0,36
detailedoccupationrecode,13,36
detailedoccupationrecode,41,29
detailedoccupationrecode,27,29
detailedoccupationrecode,35,26
detailedoccupationrecode,36,36
detailedoccupationrecode,0,36
detailedoccupationrecode,16,29
detailedoccupationrecode,26,37
detailedoccupationrecode,33,36
detailedoccupationrecode,13,29
detailedoccupationrecode,31,37
detailedoccupationrecode,24,26
detailedoccupationrecode,13,26
detailedoccupationrecode,29,36
detailedoccupationrecode,7,36
detailedoccupationrecode,19,36
detailedoccupationrecode,36,34
detailedoccupationrecode,10,36
detailedoccupationrecode,2,36
detailedoccupationrecode,36,34
detailedoccupationrecode,26,37
detailedoccupationrecode,25,36
detailedoccupationrecode,30,26
detailedoccupationrecode,29,36
detailedoccupationrecode,30,29
detailedoccupationrecode,0,36
detailedoccupationrecode,23,37
detailedoccupationrecode,1,36
detailedoccupationrecode,3,36
detailedoccupationrecode,2,19
detailedoccupationrecode,1,36
detailedoccupationrecode,29,36
detailedoccupationrecode,10,37
detailedoccupationrecode,24,29
detailedoccupationrecode,36,42
detailedoccupationrecode,12,36
detailedoccupationrecode,0,36
detailedoccupationrecode,12,37
detailedoccupationrecode,32,29
detailedoccupationrecode,17,29
detailedoccupationrecode,3,26
detailedoccupationrecode,43,37
detailedoccupationrecode,36,29
detailedoccupationrecode,19,36
detailedoccupationrecode,26,26
detailedoccupationrecode,26,36
detailedoccupationrecode,35,36
detailedoccupationrecode,15,36
detailedoccupationrecode,19,29
detailedoccupationrecode,19,26
detailedoccupationrecode,9,26
detailedoccupationrecode,33,36
detailedoccupationrecode,23,26
detailedoccupationrecode,37,36
detailedoccupationrecode,0,29
detailedoccupationrecode,32,36
detailedoccupationrecode,3,37
detailedoccupationrecode,26,36
detailedoccupationrecode,0,36
detailedoccupationrecode,29,34
detailedoccupationrecode,43,36
detailedoccupationrecode,4,36
detailedoccupationrecode,29,26
detailedoccupationrecode,39,36
detailedoccupationrecode,31,26
detailedoccupationrecode,5,29
detailedoccupationrecode,37,42
detailedoccupationrecode,0,37
detailedoccupationrecode,24,37
detailedoccupationrecode,36,36
detailedoccupationrecode,2,37
detailedoccupationrecode,29,36
detailedoccupationrecode,12,36
detailedoccupationrecode,29,29
detailedoccupationrecode,19,29
detailedoccupationrecode,10,26
detailedoccupationrecode,32,36
detailedoccupationrecode,42,36
detailedoccupationrecode,37,34
detailedoccupationrecode,10,26
detailedoccupationrecode,35,29
detailedoccupationrecode,37,26
detailedoccupationrecode,29,29
detailedoccupationrecode,43,29
detailedoccupationrecode,29,26
detailedoccupationrecode,40,36
detailedoccupationrecode,7,37
detailedoccupationrecode,14,26
detailedoccupationrecode,9,37
detailedoccupationrecode,25,29
detailedoccupationrecode,14,36
detailedoccupationrecode,37,26
detailedoccupationrecode,38,36
detailedoccupationrecode,10,36
detailedoccupationrecode,10,26
detailedoccupationrecode,36,26
detailedoccupationrecode,42,37
detailedoccupationrecode,39,36
detailedoccupationrecode,16,36
detailedoccupationrecode,28,34
detailedoccupationrecode,41,36
detailedoccupationrecode,38,36
detailedoccupationrecode,41,37
detailedoccupationrecode,29,36
detailedoccupationrecode,24,29
detailedoccupationrecode,26,37
detailedoccupationrecode,16,36
detailedoccupationrecode,36,26
detailedoccupationrecode,44,36
detailedoccupationrecode,0,26
detailedoccupationrecode,36,36
detailedoccupationrecode,32,26
detailedoccupationrecode,19,36
detailedoccupationrecode,19,37
detailedoccupationrecode,35,36
detailedoccupationrecode,40,36
