target,actual,predicted
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Utah,Florida
stateofpreviousresidence,Indiana,South Carolina
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Tennessee,Nevada
stateofpreviousresidence,Colorado,South Carolina
stateofpreviousresidence,Massachusetts,Massachusetts
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Minnesota,Oklahoma
stateofpreviousresidence,Minnesota,Utah
stateofpreviousresidence,Abroad,South Carolina
stateofpreviousresidence,Vermont,District of Columbia
stateofpreviousresidence,Maryland,South Carolina
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Colorado,Utah
stateofpreviousresidence,Oregon,Virginia
stateofpreviousresidence,Ohio,Maryland
stateofpreviousresidence,New Mexico,Connecticut
stateofpreviousresidence,Maryland,New Mexico
stateofpreviousresidence,Kentucky,Georgia
stateofpreviousresidence,North Carolina,Alaska
stateofpreviousresidence,Michigan,South Carolina
stateofpreviousresidence,Pennsylvania,District of Columbia
stateofpreviousresidence,North Carolina,New Mexico
stateofpreviousresidence,Utah,Florida
stateofpreviousresidence,Minnesota,South Carolina
stateofpreviousresidence,Michigan,Missouri
stateofpreviousresidence,Utah,Florida
stateofpreviousresidence,New Mexico,District of Columbia
stateofpreviousresidence,New Hampshire,District of Columbia
stateofpreviousresidence,North Dakota,Alaska
stateofpreviousresidence,Vermont,South Carolina
stateofpreviousresidence,Arkansas,Alaska
stateofpreviousresidence,Kentucky,Maryland
stateofpreviousresidence,North Dakota,Oklahoma
stateofpreviousresidence,Pennsylvania,California
stateofpreviousresidence,Abroad,Abroad
stateofpreviousresidence,North Carolina,District of Columbia
stateofpreviousresidence,Oklahoma,District of Columbia
stateofpreviousresidence,Louisiana,Florida
stateofpreviousresidence,Florida,Oklahoma
stateofpreviousresidence,Utah,Georgia
stateofpreviousresidence,Utah,South Carolina
stateofpreviousresidence,Delaware,North Dakota
stateofpreviousresidence,Florida,Maryland
stateofpreviousresidence,Kansas,New Mexico
stateofpreviousresidence,Colorado,Utah
stateofpreviousresidence,Florida,Florida
stateofpreviousresidence,Maine,Texas
stateofpreviousresidence,North Dakota,District of Columbia
stateofpreviousresidence,Indiana,Georgia
stateofpreviousresidence,Oklahoma,Maryland
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Pennsylvania,Maryland
stateofpreviousresidence,Michigan,District of Columbia
stateofpreviousresidence,Iowa,Montana
stateofpreviousresidence,Missouri,Nevada
stateofpreviousresidence,Oregon,District of Columbia
stateofpreviousresidence,Minnesota,Virginia
stateofpreviousresidence,Louisiana,Maryland
stateofpreviousresidence,Wyoming,Utah
stateofpreviousresidence,Illinois,South Carolina
stateofpreviousresidence,Wisconsin,Oklahoma
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Minnesota,Maryland
stateofpreviousresidence,Pennsylvania,California
stateofpreviousresidence,Idaho,District of Columbia
stateofpreviousresidence,Kansas,Missouri
stateofpreviousresidence,Abroad,Abroad
stateofpreviousresidence,West Virginia,California
