target,actual,predicted
stateofpreviousresidence,Arkansas,Alaska
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Utah,Florida
stateofpreviousresidence,Minnesota,Alaska
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Alaska,Oklahoma
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Not in universe,Oklahoma
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,New Mexico,North Carolina
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Nevada,Alaska
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Tennessee,Georgia
stateofpreviousresidence,Colorado,Alaska
stateofpreviousresidence,Massachusetts,Utah
stateofpreviousresidence,Abroad,Abroad
stateofpreviousresidence,California,Alaska
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Minnesota,Minnesota
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Alaska,Oklahoma
stateofpreviousresidence,Abroad,Abroad
stateofpreviousresidence,California,Florida
stateofpreviousresidence,North Carolina,Oklahoma
stateofpreviousresidence,Connecticut,Alaska
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Maryland,Alaska
stateofpreviousresidence,Not in universe,Not in universe
stateofpreviousresidence,Colorado,Georgia
stateofpreviousresidence,Oklahoma,Georgia
stateofpreviousresidence,Ohio,Oklahoma
stateofpreviousresidence,South Carolina,Florida
stateofpreviousresidence,Utah,California
stateofpreviousresidence,New Mexico,North Carolina
stateofpreviousresidence,Kentucky,Georgia
stateofpreviousresidence,Abroad,Nebraska
stateofpreviousresidence,North Carolina,Alaska
stateofpreviousresidence,Michigan,Alaska
stateofpreviousresidence,Montana,Alaska
stateofpreviousresidence,Wyoming,Iowa
stateofpreviousresidence,California,Alaska
stateofpreviousresidence,Georgia,Florida
stateofpreviousresidence,Pennsylvania,California
stateofpreviousresidence,Montana,Oklahoma
stateofpreviousresidence,North Carolina,North Carolina
stateofpreviousresidence,Utah,Florida
stateofpreviousresidence,Michigan,Oklahoma
stateofpreviousresidence,Utah,Utah
stateofpreviousresidence,New Mexico,Alaska
stateofpreviousresidence,Missouri,California
stateofpreviousresidence,Alabama,Georgia
stateofpreviousresidence,North Dakota,Alaska
stateofpreviousresidence,Kansas,Alaska
stateofpreviousresidence,Utah,Oklahoma
stateofpreviousresidence,Kentucky,Georgia
stateofpreviousresidence,New Jersey,North Carolina
stateofpreviousresidence,Oklahoma,Georgia
stateofpreviousresidence,Kansas,Utah
stateofpreviousresidence,California,Alaska
stateofpreviousresidence,Indiana,Oklahoma
stateofpreviousresidence,Arkansas,Oklahoma
stateofpreviousresidence,Kentucky,Oklahoma
stateofpreviousresidence,Missouri,Georgia
stateofpreviousresidence,North Dakota,California
stateofpreviousresidence,Pennsylvania,California
stateofpreviousresidence,Abroad,Abroad
stateofpreviousresidence,Maryland,Oklahoma
stateofpreviousresidence,Louisiana,Florida
stateofpreviousresidence,Florida,California
stateofpreviousresidence,Utah,Utah
stateofpreviousresidence,Connecticut,North Carolina
stateofpreviousresidence,West Virginia,Oklahoma
stateofpreviousresidence,Utah,California
stateofpreviousresidence,Michigan,Georgia
stateofpreviousresidence,California,California
stateofpreviousresidence,North Carolina,Alaska
stateofpreviousresidence,Delaware,Florida
stateofpreviousresidence,Texas,Alaska
stateofpreviousresidence,Florida,Florida
stateofpreviousresidence,Abroad,Abroad
stateofpreviousresidence,Illinois,Oklahoma
stateofpreviousresidence,North Dakota,Oklahoma
stateofpreviousresidence,Indiana,Oklahoma
stateofpreviousresidence,New Mexico,Georgia
stateofpreviousresidence,Arizona,Alaska
stateofpreviousresidence,Alabama,Alaska
stateofpreviousresidence,California,California
stateofpreviousresidence,Arizona,Oklahoma
stateofpreviousresidence,Colorado,Oklahoma
stateofpreviousresidence,Kentucky,California
stateofpreviousresidence,Maine,Alaska
stateofpreviousresidence,Michigan,Oklahoma
stateofpreviousresidence,Iowa,Minnesota
stateofpreviousresidence,Missouri,Georgia
stateofpreviousresidence,New Hampshire,Abroad
stateofpreviousresidence,West Virginia,California
stateofpreviousresidence,Iowa,Oklahoma
stateofpreviousresidence,Oregon,Oklahoma
stateofpreviousresidence,Georgia,Utah
stateofpreviousresidence,Tennessee,Utah
stateofpreviousresidence,Oregon,Utah
stateofpreviousresidence,Florida,Florida
stateofpreviousresidence,North Carolina,Utah
stateofpreviousresidence,Utah,California
stateofpreviousresidence,Vermont,Alaska
